mcrTags,count
"[admin,ajax,amazon,analysis,annotations,ant,aop,apache,api,archetype,assets,aws,base64,beans,benchmark,binding,bootstrap,bridge,build,build-system,builder,bundle,bytecode,cache,cbor,chart,cli,client,cloud,codec,codehaus,collections,command-line,commons,comparison,compatibility,compression,computing,config,connector,console,container,cryptography,data,database,date,dependency-injection,deployment,directory,distributed,docker,driver,dynamodb,eclipse,elastic,elasticsearch,embedded,encoding,engine,esb,example,extension,filtering,framework,github,google,groovy,hazelcast,hibernate,html,http,i18n,index,interface,io,javascript,javax,jaxrs,jboss,jdbc,jetty,jmx,json,junit,jvm,language,launcher,logging,mail,management,mapping,matching,math,maven,metadata,metrics,migration,mime,model,module,monitoring,mysql,native,orientdb,osgi,packaging,parser,performance,persistence,platform,plugin,pool,postgresql,prometheus,provider,proxy,reader,reflection,relational,repository,rest,ruby,rules,runtime,s3,scheduling,scripting,sdk,search,security,server,service,servlet,slf4j,specs,sql,ssl,standard,streaming,structures,swagger,system,template,testing,time,tools,transaction,ui,upload,url,validation,view,visualization,web,webapp,webserver,webservice,xml,yaml]",1
"[apache,client,communication,distributed,remoting]",1
"[agent,amazon,amqp,analysis,annotations,apache,api,authentication,aws,azure,beans,binding,bridge,builder,cache,cassandra,client,cloud,codec,collections,command,commons,compiler,config,coordination,csv,data,database,dependency-injection,discovery,distributed,driver,eclipse,elastic,elasticsearch,embedded,encryption,engine,execution,expression,external,framework,generator,geospatial,github,google,grpc,hadoop,hibernate,hsql,http,integration,io,javax,jmx,jpa,json,junit,jwt,kafka,language,logging,mail,management,matching,memory,message,messaging,metrics,mock,mocking,mqtt,native,netty,network,nosql,oauth,off-heap,parser,persistence,plugin,postgresql,process,prometheus,protocol,query,queue,rabbitmq,redis,reflection,registry,rest,rpc,runtime,schema,sdk,search,security,serialization,server,slf4j,snmp,socket,spatial,specs,spring,sql,standard,starter,streaming,structures,stub,support,swagger,tabular,template,testing,transaction,transport,ui,validation,web,websocket,xml,yaml,zookeeper]",1
"[annotations,aop,apache,api,aspect,assertion,base64,binary,bridge,cache,cardinality,cli,client,codec,collections,command-line,commons,config,console,csv,data,dataset,eclipse,elastic,elasticsearch,embedded,encoding,engine,evaluation,event,expression,filtering,fluent,framework,geospatial,github,google,http,hyperloglog,index,io,javax,json,jsp,junit,language,library,logging,lucene,manager,matching,memory,mime,mock,mocking,model,mvc,osgi,parser,protocol,quality,query,rdf,repository,runtime,search,security,server,servlet,slf4j,solr,sparql,spatial,specs,spring,standard,structure,structures,tabular,taglib,testing,text,tools,upload,web,xml,yaml]",1
"[ai,apache,api,assertion,bigdata,binding,build,build-system,client,codehaus,commons,compression,computing,container,database,distributed,docker,github,groovy,hadoop,html,htmlunit,http,io,jdbc,json,junit,jvm,kotlin,language,logging,machine-learning,mapping,maven,mock,mocking,module,network,parser,processing,quality,query,reactive,redis,runtime,scala,spark,sql,ssh,stream,streaming,testing,tools,web,xml]",1
"[analysis,benchmark,generator,google,junit,matching,mock,mocking,performance,testing]",1
"[api,binding,bytecode,clojure,codehaus,framework,google,groovy,io,javax,jaxrs,json,junit,jvm,language,library,mapping,rest,specs,spring,standard,testing,web]",1
"[apache,api,bridge,database,embedded,javax,junit,logging,mocking,persistence,slf4j,specs,sql,standard,testing]",1
"[admin,aop,apache,aspect,base64,client,codec,collections,commons,connector,database,driver,encoding,framework,github,google,http,io,json,jwt,mysql,netty,network,pooling,redis,security,socket,spring,starter,structures]",1
"[analyzer,annotations,apache,api,avro,binding,bridge,client,collections,commons,computing,directory,distributed,engine,github,google,hadoop,http,io,javax,json,junit,language,linux,logging,matching,memory,mime,naming,nlp,off-heap,parser,protocol,runtime,serialization,server,slf4j,specs,standard,structures,testing,text,unix,webservice,xml,yaml]",1
"[annotations,apache,api,assertion,benchmark,build,build-system,bytecode,codehaus,compatibility,generator,google,io,javax,junit,logging,maven,mock,mocking,model,performance,plugin,quality,slf4j,specs,standard,testing,tools,tree]",1
"[annotations,apache,api,beans,binding,build,build-system,bytecode,client,container,data,dependency-injection,descriptor,eclipse,ejb,embedded,encoder,expression,extension,hibernate,http,interface,javaee,javax,jboss,jetty,jpa,jsf,jsp,junit,language,library,logging,matching,maven,mock,mocking,module,persistence,proxy,remote,resource,runtime,scheduling,security,server,servlet,specs,standard,testing,tomcat,transaction,validation,web,webserver,xml]",1
"[android,annotations,api,binding,cache,client,date,google,http,json,junit,logging,matching,platform,serialization,slf4j,testing,time]",1
"[compiler,json,jvm,language,library,scala]",1
"[annotations,apache,api,bridge,bytecode,client,config,console,container,dependency-injection,eclipse,engine,framework,github,http,io,jetty,json,junit,kotlin,language,logging,messaging,mock,mocking,network,provider,runner,runtime,server,servlet,slf4j,tcp,testing,web,webserver,webservice,xmpp]",1
"[api,junit,testing]",1
"[github,junit,matching,mock,mocking,testing]",1
"[api,benchmark,cli,client,codehaus,command-line,config,console,database,embedded,framework,graph,groovy,http,io,javax,json,junit,language,logging,management,metrics,mock,mocking,monitoring,neo4j,nosql,parser,performance,protocol,query,serialization,server,servlet,slf4j,specs,sql,standard,terminal,testing,webservice]",1
"[apache,api,bytecode,cache,excel,json,junit,logging,schema,slf4j,spreadsheet,spring,starter,testing,web]",1
"[analysis,android,annotations,aop,apache,api,aspect,beans,bytecode,compatibility,database,defect,dependency-injection,engine,extension,framework,google,hibernate,hsql,javax,jpa,junit,library,logging,matching,metadata,mock,mocking,osgi,persistence,platform,servlet,slf4j,specs,spring,standard,support,template,testing,web,web-framework]",1
"[apache,api,bridge,cassandra,computing,database,distributed,graph,groovy,hadoop,hbase,junit,language,logging,nosql,query,slf4j,testing]",1
"[annotations,apache,api,binding,bridge,console,container,dependency-injection,driver,eclipse,ejb,engine,expression,framework,google,html,htmlunit,io,javaee,javax,jboss,jetty,json,junit,jvm,kotlin,language,logging,matching,mock,mocking,mvc,parser,platform,plugin,reactive,runtime,selenium,server,servlet,slf4j,specs,spring,standard,streaming,support,testing,testng,vertx,web,webserver,wicket,xml]",1
"[api,binding,graphics,junit,logging,mock,mocking,slf4j,swing,testing,ui,web,xml]",1
"[apache,api,csv,distributed,hibernate,json,junit,logging,mapping,mock,mocking,module,persistence,pooling,relational,tabular,testing]",1
"[annotations,apache,api,binding,bridge,cli,client,command-line,commons,compression,cryptography,google,grpc,http,io,javax,json,junit,logging,mime,mock,mocking,netty,network,parser,protocol,rpc,serialization,server,socket,specs,standard,stub,testing,tomcat,webserver,xml,yaml]",1
"[benchmark,google,i18n,ibm,junit,performance,testing,tools]",1
"[algebra,annotations,apache,api,application,batch,beans,binding,bridge,bundle,cli,collections,command-line,commons,compiler,csv,database,dependency-injection,eclipse,embedded,engine,excel,google,hadoop,hibernate,http,javax,jdbc,jetty,jpa,jsp,junit,logging,mapping,math,orm,parser,persistence,platform,plugin,pool,rdf,reflection,relational,runtime,security,semantic,server,servlet,slf4j,sparql,specs,spreadsheet,spring,sql,standard,structures,system,tabular,template,testing,text,validation,view,web,webapp,webserver,xml]",1
"[api,binding,connector,database,driver,github,io,javax,mysql,specs,spring,standard,starter,xml]",1
"[actor,akka,amazon,analysis,annotations,apache,api,aws,base64,bridge,build,build-system,client,codec,commons,concurrency,concurrent,config,container,controller,dao,database,date,distributed,dns,driver,embedded,encoding,extension,github,google,hsql,http,identity,io,javax,jboss,json,junit,jvm,language,library,logging,mail,mapping,maven,messaging,mock,mocking,model,mongodb,monitoring,network,nosql,persistence,provisioning,relational,routing,s3,scala,schema,sdk,security,server,service,servlet,slf4j,smpp,sms,specs,sql,standard,streaming,telephony,testing,time,tomcat,tools,typesafe,validation,web,webserver,webservice,xml]",1
"[annotations,apache,api,assertion,bridge,build,build-system,bytecode,cli,codehaus,command-line,commons,compression,console,dependency-injection,engine,groovy,javax,jboss,junit,jvm,language,logging,maven,model,plugin,quality,sdk,slf4j,specs,standard,terminal,testing,tools]",1
"[ai,amqp,apache,api,cli,client,computing,database,date,distributed,eclipse,engine,framework,github,google,graph,hadoop,http,javax,jetty,json,junit,logging,machine-learning,message,neo4j,nosql,parser,queue,rabbitmq,scala,server,servlet,spark,specs,spring,standard,template,testing,time,web,webapp,webserver,webservice]",1
"[annotations,apache,api,appengine,authentication,base64,binding,bridge,build,build-system,cache,cli,client,cloud,codec,codehaus,collections,commons,compression,computing,couchdb,cryptography,csv,database,date,directory,driver,eclipse,embedded,encoding,encryption,engine,exception,framework,github,google,graphics,groovy,http,integration,io,javax,jboss,jdbc,json,junit,jvm,language,ldap,logging,maven,messaging,mock,mocking,model,mongodb,nosql,oauth,openid,parser,pool,provider,reflection,rules,sdk,security,servlet,slf4j,soap,specs,spring,sql,standard,starter,structures,stub,support,swagger,system,tabular,template,testing,time,token,ui,validation,web,xml]",1
"[analysis,apache,api,authentication,beans,binding,camel,client,codehaus,diagram,distributed,eclipse,framework,github,google,groovy,http,instrumentation,io,javax,jetty,jms,junit,jvm,kotlin,language,logging,message,mock,mocking,model,module,netty,network,platform,pooling,queue,reflection,runtime,security,server,servlet,slf4j,socket,specs,spring,standard,starter,testing,tomcat,tracing,transport,uml,validation,vertx,web,webserver,xml]",1
"[annotations,api,ftp,github,hibernate,jdbc,jpa,json,junit,network,persistence,sql,sqlite,testing]",1
"[agent,analysis,annotations,apache,api,assertion,binding,build,build-system,bytecode,cli,codehaus,commons,compatibility,compression,console,coverage,date,dependency-injection,engine,extension,filtering,github,google,htmlunit,interface,io,javax,junit,launcher,library,logging,mail,matching,maven,mock,mocking,model,module,parser,persistence,platform,plugin,quality,render,report,reporting,runner,servlet,slf4j,specs,standard,terminal,testing,testng,time,tools,transaction,validation,web,webservice,xml]",1
"[apache,binding,client,commons,connector,date,dependency-injection,google,json,logging,testing,testng,time,webservice]",1
"[amazon,analysis,analyzer,annotations,aop,apache,api,aspect,aws,base64,beans,binding,bpm,bridge,bytecode,cassandra,client,cloud,codec,codehaus,collections,command,commons,compiler,computing,config,data,database,datasource,dependency-injection,description,driver,elastic,elasticsearch,embedded,encoding,encryption,engine,exception,execution,external,fluent,framework,full-text,google,http,index,indexing,io,javax,jaxrs,jdbc,jms,json,jsp,junit,logging,lucene,management,mapping,message,messaging,metadata,metrics,migration,mock,mocking,monitoring,mvc,network,orm,parser,performance,persistence,pool,pooling,postgresql,process,protocol,queue,reactive,relational,rest,runtime,schema,sdk,search,security,serialization,server,service,servlet,slf4j,specs,spring,sql,ssh,standard,streaming,structures,taglib,testing,testng,thrift,transaction,visualization,web,webservice,xml,xmpp,yaml]",1
"[analysis,assertion,google,interface,io,jdbc,junit,logging,mock,mocking,platform,pool,pooling,quality,spring,sql,testing,tools]",1
"[apache,commons,google,io,json,jwt,security,spring,starter]",1
"[analysis,analytics,annotations,apache,api,autoscaling,base64,binding,blockchain,client,codec,commons,config,connector,cryptography,database,dependency-injection,distributed,dns,encoding,encryption,event,extension,functional,github,google,http,identity,integration,io,jaxrs,jboss,jms,json,junit,logging,mail,matching,mock,mocking,module,monitoring,mysql,network,nosql,protocol,queue,rest,sdk,serialization,slf4j,streaming,testing,webservice]",1
"[annotations,ant,apache,api,benchmark,binding,bridge,bytecode,cli,client,collections,command-line,commons,compression,config,console,coordination,distributed,eclipse,encryption,engine,generator,github,google,http,io,jetty,json,junit,library,logging,management,matching,metrics,mock,mocking,monitoring,native,netty,network,parser,performance,platform,prometheus,runner,server,servlet,slf4j,socket,structures,terminal,testing,transport,web,webserver,webservice,zookeeper]",1
"[apache,api,authentication,bridge,broker,client,codec,connector,cryptography,database,driver,eclipse,http,io,jetty,json,kafka,logging,message,mqtt,mvc,mysql,native,netty,network,plugin,redis,server,slf4j,socket,starter,streaming,transport,webserver]",1
"[analyzer,api,bridge,client,cloud,discovery,google,http,ibm,junit,language,logging,mock,module,recognition,sdk,slf4j,speech,testing,testng,text,visual]",1
